time,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:fileDeletionBacklog,Cleaning:maxUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nRevisalRuns,Cleaning:nToBeCleanedLNsProcessed,Cleaning:nTwoPassRuns,Cleaning:pendingLNQueueSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncMaxTime,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:PS MarkSweep.count,Jvm:PS MarkSweep.time,Jvm:PS Scavenge.count,Jvm:PS Scavenge.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:cursorDelete,Op:cursorGetCurrent,Op:cursorGetFirst,Op:cursorGetLast,Op:cursorGetNext,Op:cursorGetNextDup,Op:cursorGetNextNoDup,Op:cursorGetPrev,Op:cursorGetPrevDup,Op:cursorGetPrevNoDup,Op:cursorPut,Op:cursorPutCurrent,Op:cursorPutNoDupData,Op:cursorPutNoOverwrite,Op:dbDelete,Op:dbGet,Op:dbGetSearchBoth,Op:dbPut,Op:dbPutNoDupData,Op:dbPutNoOverWrite,Op:dbRemoveSequence,Op:dosCursorGetNext,Op:nBinDeltaDeleteOps,Op:nBinDeltaGetOps,Op:nBinDeltaInsertOps,Op:nBinDeltaUpdateOps,Op:secondaryCursorDelete,Op:secondaryCursorGetCurrent,Op:secondaryCursorGetFirst,Op:secondaryCursorGetLast,Op:secondaryCursorGetNext,Op:secondaryCursorGetNextDup,Op:secondaryCursorGetNextNoDup,Op:secondaryCursorGetPrev,Op:secondaryCursorGetPrevDup,Op:secondaryCursorGetPrevNoDup,Op:secondaryDbDelete,Op:secondaryDbGet,Op:secondaryDbGetSearchBoth
2017-11-07 06:21:41.740 UTC, ,125,3163877,1056,17912,112, ,4, ,12,1,0.08, , , , , , , ,4,4, , , ,2,2,6, ,2,1, , , , , , , , , , , , , ,12496,6, ,10471, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1510035641362,3145728, , , ,3,0, , , ,1, , , ,3, , , , ,3,1, , , , , , ,8192,4, , , , , , , , , , ,24778136,-1, , , , , , ,109, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9, ,98, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-07 06:22:41.769 UTC, ,125,3163877,1056,17912,112, ,4, ,9, , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,12496,6, ,10471, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1510035641362,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,24778136,-1, , , , , , ,141, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9, ,132, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-07 06:23:41.798 UTC, ,125,3163877,1056,17912,112, ,4, ,20, , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,12496,6, ,10471, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1510035641362,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,24778136,-1, , , , , , ,194, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, ,19, ,140, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-07 06:24:41.821 UTC, ,125,3163877,1056,17912,112, ,4, ,10, , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,12496,6, ,10471, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1510035641362,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,25459704,-1, , , , , , ,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, ,28, , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-07 06:25:41.847 UTC, ,125,3163877,1056,17912,112, ,4, ,8, , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,12496,6, ,10471, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1510035641362,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,25459704,-1, , , , , , ,82, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, ,80, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-07 06:26:41.869 UTC, ,125,3163877,1056,17912,112, ,4, ,2, , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,12496,6, ,10471, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1510035641362,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,26141272,-1, , , , , , ,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-07 06:27:41.892 UTC, ,125,3163877,1056,17912,112, ,4, ,23, , , , , , , , , ,4,4, , , ,2,2,6, ,1, , , , , , , , , , , , , , ,12496,6, ,10471, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1510035641362,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,26822912,-1, , , , , , ,142, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3, ,9, ,113, , , , , ,11, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-07 06:28:41.920 UTC, ,125,3163877,1056,17912,112, ,4, ,10, , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,12496,6, ,10471, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1510035641362,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,26822912,-1, , , , , , ,198, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9, ,190, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-07 06:29:41.944 UTC, ,125,3163877,1056,17912,112, ,4, , , , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,12496,6, ,10471, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1510035641362,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,27504504,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-07 06:30:41.965 UTC, ,125,3163877,1056,17912,112, ,4, ,13, , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,12496,6, ,10471, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1510035641362,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,27504504,-1, , , , , , ,237, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13, ,224, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-07 06:31:41.986 UTC, ,125,3163877,1056,17912,112, ,4, ,51, , , , , , , , , ,4,4, , , ,2,2,6, ,1, , , , , , , , , , , , , , ,12496,6, ,10471, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1510035641362,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,28186096,-1, , , , , , ,891, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11, ,46, ,765, , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-07 06:32:42.008 UTC, ,125,3163877,1056,17912,112, ,4, ,9, , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,12496,6, ,10471, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1510035641362,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,28186096,-1, , , , , , ,64, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8, ,57, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-07 06:33:42.033 UTC, ,125,3163877,1056,17912,112, ,4, ,2, , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,12496,6, ,10471, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1510035641362,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,28875872,-1, , , , , , ,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-07 06:34:42.048 UTC, ,125,3163877,1056,17912,112, ,4, , , , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,12496,6, ,10471, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1510035641362,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,29557464,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-07 06:35:42.071 UTC, ,125,3164893,1056,18928,112, ,4, ,32, , , , , , , , , ,4,4, , , ,2,2,6, ,1, , , , , , , , , , , , , , ,12496,6, ,10471, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1510035641362,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,29557464,-1, , , , , , ,196, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, ,17, ,157, , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-07 06:36:42.094 UTC, ,125,3164893,1056,18928,112, ,4, ,11, , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,12496,6, ,10471, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1510035641362,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,29557464,-1, , , , , , ,204, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10, ,195, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-07 06:37:42.116 UTC, ,125,3164893,1056,18928,112, ,4, ,2, , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,12496,6, ,10471, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1510035641362,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,29557464,-1, , , , , , ,34, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,34, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-07 06:38:42.139 UTC, ,125,3164893,1056,18928,112, ,4, ,4, , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,12496,6, ,10471, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1510035641362,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,29557464,-1, , , , , , ,86, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3, ,84, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-07 06:39:42.162 UTC, ,125,3164893,1056,18928,112, ,4, ,13, , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,12496,6, ,10471, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1510035641362,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,30920600,-1, , , , , , ,299, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13, ,286, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-07 06:40:42.172 UTC, ,125,3164893,1056,18928,112, ,4, ,35, , , , , , , , , ,4,4, , , ,2,2,6, ,1, , , , , , , , , , , , , , ,12496,6, ,10471, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1510035641362,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,30920600,-1, , , , , , ,562, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, ,20, ,514, , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-07 06:41:42.194 UTC, ,125,3164893,1056,18928,112, ,4, ,15, , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,12496,6, ,10471, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1510035641362,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,31602168,-1, , , , , , ,340, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14, ,327, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-07 06:42:42.215 UTC, ,125,3164893,1056,18928,112, ,4, , , , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,12496,6, ,10471, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1510035641362,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,31602168,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-07 06:43:42.239 UTC, ,125,3164893,1056,18928,112, ,4, , , , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,12496,6, ,10471, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1510035641362,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,31602168,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-07 06:44:42.261 UTC, ,125,3164893,1056,18928,112, ,4, , , , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,12496,6, ,10471, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1510035641362,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,31602168,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-07 06:45:42.281 UTC, ,125,3164893,1056,18928,112, ,4, ,19, , , , , , , , , ,4,4, , , ,2,2,6, ,1, , , , , , , , , , , , , , ,12496,6, ,10471, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1510035641362,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,32283824,-1, , , , , , ,155, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,10, ,137, , , , , ,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-07 06:46:42.304 UTC, ,125,3164893,1056,18928,112, ,4, ,5, , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,12496,6, ,10471, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1510035641362,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,32283824,-1, , , , , , ,35, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, ,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-07 06:47:42.330 UTC, ,125,3164893,1056,18928,112, ,4, , , , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,12496,6, ,10471, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1510035641362,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,32283824,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-07 06:48:42.352 UTC, ,125,3164893,1056,18928,112, ,4, ,4, , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,12496,6, ,10471, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1510035641362,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,32283824,-1, , , , , , ,92, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, ,92, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-07 06:49:42.373 UTC, ,125,3165973,1056,20008,112, ,4, ,45, , , , , , , , , ,4,4, , , ,2,2,6, ,1, , , , , , , , , , , , , , ,12496,6, ,10471, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1510035641362,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,33646960,-1, , , , , , ,921, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, ,29, ,863, , , , , ,11, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-07 06:50:42.381 UTC, ,125,3165973,1056,20008,112, ,4, , , , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,12496,6, ,10471, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1510035641362,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,34078720,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-07 06:51:42.409 UTC, ,125,3165973,1056,20008,112, ,4, , , , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,12496,6, ,10471, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1510035641362,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,34078720,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-07 06:52:42.431 UTC, ,125,3165973,1056,20008,112, ,4, ,9, , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,12496,6, ,10471, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1510035641362,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,34078720,-1, , , , , , ,162, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8, ,155, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-07 06:53:42.468 UTC, ,125,3165973,1056,20008,112, ,4, ,15, , , , , , , , , ,4,4, , , ,2,2,6, ,1, , , , , , , , , , , , , , ,12496,6, ,10471, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1510035641362,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,34078720,-1, , , , , , ,208, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, ,7, ,192, , , , , ,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-07 06:54:42.494 UTC, ,125,3165973,1056,20008,112, ,4, ,13, , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,12496,6, ,10471, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1510035641362,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,1,22,11696256,-1, , , , , , ,276, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13, ,263, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-07 06:55:42.513 UTC, ,125,3165973,1056,20008,112, ,4, ,26, , , , , , , , , ,4,4, , , ,2,2,6, ,1, , , , , , , , , , , , , , ,12496,6, ,10471, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1510035641362,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,12037040,-1, , , , , , ,378, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, ,22, ,341, , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-07 06:56:42.535 UTC, ,125,3165973,1056,20008,112, ,4, ,2, , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,12496,6, ,10471, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1510035641362,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,12638912,-1, , , , , , ,52, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,52, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-07 06:57:42.556 UTC, ,125,3165973,1056,20008,112, ,4, ,27, , , , , , , , , ,4,4, , , ,2,2,6, ,1, , , , , , , , , , , , , , ,12496,6, ,10471, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1510035641362,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,13024896,-1, , , , , , ,533, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, ,18, ,507, , , , , ,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-07 06:58:42.578 UTC, ,125,3165973,1056,20008,112, ,4, ,2, , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,12496,6, ,10471, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1510035641362,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,13024896,-1, , , , , , ,106, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, ,104, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-07 06:59:42.600 UTC, ,125,3165973,1056,20008,112, ,4, ,26, , , , , , , , , ,4,4, , , ,2,2,6, ,1, , , , , , , , , , , , , , ,12496,6, ,10471, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1510035641362,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,13677632,-1, , , , , , ,342, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, ,22, ,297, , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
